ID_Cliente,Evasion,Genero,Adulto_Mayor,Pareja,Dependientes,Antiguedad_Meses,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
9512-UIBFX,Yes,Masculino,No,Si,Si,18,Si,No,Fibra optica,No,No,Si,No,Si,Si,Mensual,No,Cheque por correo,95.15,1779.95,3.17
9513-DXHDA,No,Masculino,No,No,No,27,Si,No,DSL,Si,No,Si,Si,Si,Si,Anual,No,Cheque electrónico,81.7,2212.55,2.72
9514-JDSKI,Yes,Masculino,Si,Si,No,1,No,Sin servicio telefonico,DSL,No,Si,No,No,Si,No,Mensual,No,Cheque electrónico,40.2,40.2,1.34
9518-IMLHK,No,Masculino,No,No,No,31,Si,No,DSL,Si,Si,Si,Si,Si,No,Mensual,Si,Transferencia bancaria,72.45,2156.25,2.42
9518-RWHZL,Yes,Femenino,No,No,No,64,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Anual,Si,Tarjeta de credito,100.05,6254.2,3.34
9518-XXBXE,No,Masculino,Si,Si,No,10,Si,No,Fibra optica,Si,No,No,No,No,No,Mensual,No,Cheque electrónico,75.3,720.45,2.51
9522-BNTHX,No,Femenino,Si,No,No,34,No,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Mensual,Si,Cheque electrónico,56.25,1765.95,1.88
9522-ZSINC,No,Masculino,No,No,No,13,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,Si,Cheque electrónico,19.95,253.8,0.66
9524-EGPJC,Yes,Femenino,No,No,No,18,Si,Si,Fibra optica,No,No,No,Si,No,Si,Mensual,Si,Cheque electrónico,90.1,1612.75,3.0
9525-DKUVP,,Femenino,Si,Si,No,72,Si,Si,Fibra optica,No,Si,Si,Si,Si,Si,Doble,Si,Tarjeta de credito,110.8,7882.25,3.69
9526-BIHHD,Yes,Masculino,No,No,No,1,No,Sin servicio telefonico,DSL,Si,No,No,No,No,No,Mensual,No,Cheque por correo,29.7,29.7,0.99
9526-JAWYF,Yes,Masculino,No,No,No,26,Si,No,Fibra optica,No,Si,Si,No,Si,No,Mensual,No,Cheque electrónico,89.8,2335.3,2.99
9526-MJRPO,,Femenino,Si,Si,No,27,Si,Si,Fibra optica,Si,No,No,Si,Si,Si,Mensual,Si,Transferencia bancaria,104.3,2867.75,3.48
9529-OFXHY,No,Masculino,No,No,No,15,Si,Si,Fibra optica,Si,No,No,No,Si,No,Mensual,Si,Transferencia bancaria,87.75,1242.2,2.92
9530-EHPOH,Yes,Masculino,No,No,No,11,Si,Si,DSL,No,No,Si,No,No,No,Mensual,No,Cheque electrónico,53.75,608,1.79
9530-GRMJG,No,Masculino,No,Si,Si,70,Si,Si,DSL,No,Si,Si,Si,Si,Si,Doble,Si,Cheque electrónico,84.1,5979.7,2.8
9531-NSBMR,No,Femenino,No,No,No,36,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,Si,Transferencia bancaria,19.25,679.8,0.64
9534-NSXEM,No,Masculino,No,No,No,26,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,Si,Tarjeta de credito,20.65,595.5,0.69
9537-JALFH,No,Masculino,No,Si,Si,69,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Transferencia bancaria,19.9,1356.7,0.66
9537-VHDTA,No,Femenino,No,No,Si,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,No,Cheque por correo,51.2,51.2,1.71
9540-JYROE,Yes,Masculino,No,No,No,8,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque por correo,70.1,551.35,2.34
9541-PWTWO,No,Femenino,No,No,No,52,Si,Si,DSL,No,No,Si,Si,Si,Si,Doble,Si,Transferencia bancaria,80.95,4233.95,2.7
9541-ZPSEA,No,Masculino,No,Si,Si,68,Si,No,Fibra optica,Si,No,Si,No,No,No,Doble,No,Tarjeta de credito,80.35,5375.15,2.68
9544-PYPSJ,No,Femenino,Si,Si,Si,62,Si,Si,Fibra optica,No,Si,Si,No,No,Si,Mensual,Si,Tarjeta de credito,96.1,6019.35,3.2
9546-CQJSU,Yes,Femenino,No,No,No,2,Si,Si,Fibra optica,No,No,Si,No,Si,No,Mensual,Si,Cheque electrónico,91.4,193.6,3.05
9546-KDTRB,No,Femenino,No,No,No,19,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Transferencia bancaria,24.7,465.85,0.82
9547-ITEFG,No,Masculino,No,Si,Si,9,Si,Si,Fibra optica,No,Si,Si,No,Si,Si,Mensual,Si,Tarjeta de credito,102.6,897.75,3.42
9548-LERKT,No,Masculino,No,Si,No,24,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,19.75,483.15,0.66
9548-LIGTA,No,Masculino,No,Si,No,61,Si,No,DSL,Si,Si,No,Si,Si,Si,Doble,Si,Cheque por correo,81.05,4747.65,2.7
9548-ZMVTX,No,Masculino,No,Si,Si,72,Si,Si,Fibra optica,No,Si,Si,Si,No,No,Doble,No,Transferencia bancaria,90.45,6565.85,3.02
9552-TGUZV,No,Masculino,No,Si,No,8,Si,No,Fibra optica,Si,No,No,No,No,No,Mensual,Si,Cheque por correo,75.0,658.1,2.5
9553-DLCLU,No,Femenino,No,No,Si,13,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Doble,No,Tarjeta de credito,88.95,1161.75,2.97
9554-DFKIC,No,Masculino,No,Si,Si,30,Si,Si,DSL,Si,No,No,No,No,No,Mensual,Si,Transferencia bancaria,54.45,1588.7,1.82
9555-SAHUZ,No,Femenino,No,Si,Si,38,Si,No,DSL,Si,Si,No,No,No,No,Mensual,No,Cheque electrónico,54.5,2076.05,1.82
9558-IHEZX,No,Femenino,No,No,No,71,Si,Si,Fibra optica,Si,Si,Si,No,Si,Si,Doble,Si,Tarjeta de credito,106.75,7283.25,3.56
9560-ARGQJ,Yes,Femenino,No,No,Si,16,Si,No,Fibra optica,No,No,No,No,Si,No,Mensual,Si,Cheque electrónico,81.0,1312.15,2.7
9560-BBZXK,No,Femenino,No,No,No,36,No,Sin servicio telefonico,DSL,Si,No,No,No,No,No,Doble,No,Transferencia bancaria,31.05,1126.35,1.03
9564-KCLHR,Yes,Masculino,No,No,No,1,Si,No,DSL,No,No,No,Si,No,No,Mensual,No,Cheque por correo,51.25,51.25,1.71
9565-AXSMR,No,Masculino,No,Si,Si,52,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,19.2,1054.75,0.64
9565-DJPIB,Yes,Femenino,No,No,Si,4,Si,Si,Fibra optica,No,Si,No,No,Si,No,Mensual,No,Cheque por correo,89.6,365.65,2.99
9565-FLVCG,No,Masculino,No,Si,Si,65,Si,Si,DSL,Si,Si,No,No,No,Si,Doble,Si,Cheque por correo,69.55,4459.15,2.32
9565-JSNFM,Yes,Masculino,No,No,No,38,Si,No,Fibra optica,No,No,No,No,No,No,Anual,Si,Transferencia bancaria,70.45,2597.6,2.35
9570-KYEUA,No,Masculino,No,No,No,64,Si,Si,Fibra optica,Si,No,Si,Si,No,Si,Doble,No,Tarjeta de credito,99.25,6549.45,3.31
9571-EDEBV,No,Masculino,No,Si,No,71,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Anual,Si,Tarjeta de credito,98.65,6962.85,3.29
9572-MTILT,Yes,Masculino,No,Si,No,59,Si,Si,Fibra optica,Si,Si,Si,Si,Si,No,Mensual,Si,Cheque electrónico,106.75,6252.9,3.56
9572-WUKSB,No,Masculino,No,Si,No,3,No,Sin servicio telefonico,DSL,No,No,No,Si,No,No,Mensual,Si,Cheque electrónico,29.9,92.25,1.0
9574-BOSMD,No,Masculino,No,Si,Si,68,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Transferencia bancaria,25.4,1620.2,0.85
9574-RKJIF,Yes,Masculino,No,Si,Si,30,Si,Si,Fibra optica,Si,Si,No,No,Si,No,Mensual,Si,Cheque electrónico,94.4,2838.7,3.15
9575-IWCAZ,No,Masculino,No,Si,No,6,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Cheque por correo,25.1,171,0.84
9576-ANLXO,Yes,Femenino,No,No,No,3,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Transferencia bancaria,69.55,222.3,2.32
9576-SYUHJ,No,Masculino,No,No,No,37,Si,Si,Fibra optica,Si,No,No,No,Si,No,Mensual,Si,Cheque electrónico,91.15,3369.25,3.04
9577-WJVCQ,No,Femenino,No,No,No,68,Si,Si,DSL,Si,No,No,No,No,No,Mensual,No,Cheque por correo,54.45,3687.75,1.82
9578-FOMUK,No,Masculino,No,No,Si,15,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque electrónico,24.8,324.15,0.83
9578-VRMNM,Yes,Femenino,No,No,No,16,Si,Si,DSL,No,No,Si,No,No,Si,Mensual,Si,Tarjeta de credito,65.2,1043.35,2.17
9581-GVBXT,No,Masculino,No,Si,Si,59,No,Sin servicio telefonico,DSL,Si,No,Si,No,No,No,Anual,No,Cheque por correo,34.8,1980.3,1.16
9584-EXCDZ,No,Femenino,No,No,No,17,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,No,Transferencia bancaria,70.5,1165.6,2.35
9585-KKMFD,No,Masculino,No,Si,Si,41,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Cheque por correo,20.0,879.8,0.67
9586-JGQKH,No,Femenino,No,Si,No,64,Si,Si,Fibra optica,No,Si,No,Si,Si,Si,Doble,Si,Transferencia bancaria,105.4,6794.75,3.51
9588-OZDMQ,No,Femenino,No,Si,No,2,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,45.0,89.75,1.5
9588-YRFHY,No,Masculino,No,No,No,49,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Tarjeta de credito,19.9,1022.6,0.66
9589-ABEPT,No,Masculino,No,Si,No,69,Si,Si,Fibra optica,No,Si,No,Si,Si,No,Doble,Si,Cheque por correo,92.45,6460.55,3.08
9591-YVTEB,No,Masculino,Si,No,No,55,No,Sin servicio telefonico,DSL,Si,Si,No,No,Si,No,Mensual,Si,Cheque electrónico,44.85,2479.05,1.5
9592-ERDKV,No,Masculino,No,Si,No,37,Si,Si,DSL,Si,No,Si,No,Si,Si,Anual,No,Cheque por correo,79.25,2911.8,2.64
9593-CVZKR,No,Femenino,No,Si,Si,56,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Cheque por correo,24.45,1385.85,0.82
9600-NAXZN,Yes,Masculino,No,No,No,43,Si,Si,Fibra optica,No,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,101.4,4528,3.38
9600-UDOPK,Yes,Masculino,No,Si,No,30,Si,Si,Fibra optica,No,No,No,No,Si,Si,Mensual,Si,Tarjeta de credito,94.05,2866.45,3.14
9601-BRXPO,Yes,Femenino,No,Si,No,25,Si,Si,Fibra optica,No,No,Si,Si,Si,Si,Mensual,Si,Transferencia bancaria,104.95,2566.5,3.5
9602-WCXPI,No,Masculino,No,No,No,50,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Tarjeta de credito,20.15,989.05,0.67
9603-OAIHC,No,Masculino,Si,No,No,1,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,70.05,70.05,2.34
9605-WGJVW,No,Femenino,Si,No,No,1,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,70.2,70.2,2.34
9606-PBKBQ,Yes,Masculino,Si,Si,No,32,Si,Si,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Cheque electrónico,85.0,2642.05,2.83
9609-BENEA,No,Masculino,No,Si,No,35,Si,Si,DSL,No,Si,No,Si,Si,No,Anual,Si,Cheque electrónico,69.0,2441.7,2.3
9610-WCESF,No,Masculino,No,No,No,67,No,Sin servicio telefonico,DSL,Si,No,No,Si,Si,No,Doble,No,Cheque electrónico,43.9,3097.2,1.46
9611-CTWIH,Yes,Femenino,No,No,No,3,Si,No,Fibra optica,No,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,89.45,240.45,2.98
9614-RMGHA,Yes,Masculino,No,Si,No,65,Si,Si,Fibra optica,No,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria,91.85,5940.85,3.06
9617-INGJY,No,Masculino,No,No,No,1,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque por correo,70.6,70.6,2.35
9617-SHSHO,,Femenino,No,No,No,53,Si,No,Fibra optica,No,Si,Si,Si,No,Si,Anual,Si,Tarjeta de credito,94.45,5042.75,3.15
9617-UDPEU,No,Femenino,No,No,No,22,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,Si,Cheque por correo,19.25,412.55,0.64
9618-LFJRU,No,Femenino,No,No,No,4,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Tarjeta de credito,20.45,82.85,0.68
9619-GSATL,No,Femenino,No,No,No,43,Si,No,DSL,No,Si,No,Si,No,No,Anual,No,Cheque electrónico,55.45,2444.25,1.85
9620-ENEJV,No,Femenino,No,No,No,6,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,No,Tarjeta de credito,70.55,433.95,2.35
9620-QJREV,No,Masculino,No,No,Si,47,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Tarjeta de credito,20.55,1013.05,0.68
9621-OUPYD,No,Femenino,No,Si,No,25,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,Si,Transferencia bancaria,20.2,507.9,0.67
9624-EGDEQ,No,Femenino,No,No,No,37,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,19.8,813.3,0.66
9625-QNLUX,No,Masculino,No,Si,Si,68,Si,No,Fibra optica,Si,Si,Si,No,Si,Si,Doble,Si,Tarjeta de credito,103.25,7074.4,3.44
9625-QSTYE,Yes,Femenino,No,No,No,13,Si,No,Fibra optica,No,Si,Si,No,No,No,Mensual,Si,Cheque electrónico,81.15,952.3,2.7
9625-RZFUK,No,Masculino,No,Si,Si,63,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,19.7,1275.85,0.66
9626-VFRGG,No,Femenino,No,No,Si,41,Si,Si,Fibra optica,No,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria,88.5,3645.05,2.95
9626-WEQRM,No,Femenino,No,No,No,4,No,Sin servicio telefonico,DSL,Si,No,No,No,No,No,Mensual,Si,Cheque por correo,29.15,110.05,0.97
9629-NHXFW,No,Femenino,No,Si,Si,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque por correo,19.4,19.4,0.65
9631-RXVJM,No,Masculino,No,No,No,35,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,19.25,677.9,0.64
9631-XEYKE,No,Masculino,No,No,No,3,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,Transferencia bancaria,50.4,137.25,1.68
9633-DENPU,No,Femenino,No,Si,No,47,Si,No,DSL,No,Si,No,No,Si,No,Mensual,Si,Transferencia bancaria,58.6,2723.4,1.95
9633-XQABV,No,Femenino,No,No,No,3,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,70.25,229.7,2.34
9637-CDTKZ,No,Masculino,No,Si,No,72,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Doble,Si,Tarjeta de credito,114.1,8086.4,3.8
9637-EIHEQ,Yes,Femenino,No,No,No,1,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,Cheque electrónico,50.8,50.8,1.69
9638-JIQYA,No,Masculino,No,No,No,2,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mensual,Si,Tarjeta de credito,24.9,49.7,0.83
9639-BUJXT,No,Masculino,No,No,No,63,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Cheque por correo,20.5,1328.15,0.68
9640-HXEAM,,Masculino,No,No,No,2,No,Sin servicio telefonico,DSL,No,Si,Si,Si,No,No,Mensual,Si,Tarjeta de credito,40.4,77.15,1.35
9640-ZSLDC,No,Femenino,No,Si,Si,53,Si,No,DSL,No,No,Si,No,No,Si,Anual,No,Tarjeta de credito,60.6,3297,2.02
9643-AVVWI,No,Femenino,No,Si,Si,3,Si,No,Fibra optica,No,Si,No,Si,No,No,Mensual,Si,Cheque electrónico,80.0,241.3,2.67
9643-YBLUR,No,Masculino,No,Si,No,9,Si,Si,DSL,No,Si,Si,No,No,Si,Mensual,Si,Tarjeta de credito,69.05,653.95,2.3
9644-KVCNC,No,Femenino,No,No,No,66,Si,Si,Fibra optica,No,No,Si,No,Si,No,Anual,Si,Transferencia bancaria,92.15,6056.9,3.07
9644-UMGQA,No,Masculino,No,Si,Si,6,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,Cheque electrónico,49.15,295.65,1.64
9646-NMHXE,No,Masculino,No,Si,No,47,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,19.65,973.1,0.65
9646-QWDSB,,Femenino,No,Si,Si,71,Si,Si,Fibra optica,Si,No,Si,Si,No,Si,Doble,No,Cheque electrónico,100.45,7159.7,3.35
9647-ERGBE,Yes,Femenino,No,Si,Si,30,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,100.05,3046.15,3.34
9648-BCHKM,No,Femenino,No,Si,Si,18,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Tarjeta de credito,24.65,471.35,0.82
9650-VBUOG,No,Masculino,No,Si,Si,38,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Tarjeta de credito,25.05,963.95,0.84
9651-GTSAQ,Yes,Femenino,No,Si,No,53,Si,No,Fibra optica,Si,Si,Si,No,Si,Si,Anual,Si,Transferencia bancaria,106.1,5769.75,3.54
9658-WYUFB,Yes,Femenino,No,No,No,17,Si,Si,Fibra optica,Si,Si,No,No,Si,No,Mensual,Si,Cheque electrónico,94.4,1617.5,3.15
9659-QEQSY,No,Femenino,No,No,No,45,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Mensual,Si,Cheque electrónico,115.65,5125.5,3.86
9659-UDJIJ,,Femenino,No,Si,No,67,Si,Si,DSL,Si,Si,Si,No,No,No,Doble,No,Cheque por correo,65.65,4322.85,2.19
9659-ZTWSM,No,Masculino,Si,Si,No,66,Si,Si,Fibra optica,No,Si,Si,Si,Si,Si,Anual,Si,Transferencia bancaria,107.35,7051.95,3.58
9661-ACXBS,Yes,Femenino,No,No,No,42,Si,Si,Fibra optica,Si,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,105.2,4400.75,3.51
9661-JALZV,No,Femenino,No,No,No,58,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Tarjeta de credito,24.7,1519,0.82
9661-MHUMO,Yes,Masculino,Si,Si,Si,1,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,Tarjeta de credito,49.25,49.25,1.64
9667-EQRXU,Yes,Femenino,Si,No,No,30,No,Sin servicio telefonico,DSL,No,No,Si,No,Si,No,Mensual,Si,Cheque electrónico,40.3,1172.95,1.34
9667-TKTVZ,No,Femenino,No,No,No,2,Si,Si,DSL,No,No,No,Si,No,No,Mensual,Si,Cheque por correo,54.35,117.05,1.81
9668-PUGNU,No,Masculino,No,Si,No,71,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Cheque electrónico,24.5,1816.2,0.82
9670-BPNXF,No,Femenino,No,No,No,45,Si,No,DSL,Si,Si,No,Si,No,No,Anual,Si,Tarjeta de credito,62.55,2796.45,2.08
9674-EHPPG,No,Masculino,No,Si,No,46,No,Sin servicio telefonico,DSL,Si,No,Si,Si,No,No,Doble,No,Tarjeta de credito,40.4,1842.7,1.35
9675-ICXCT,No,Masculino,No,Si,Si,72,Si,No,DSL,Si,No,Si,Si,Si,Si,Doble,Si,Cheque electrónico,80.8,5728.55,2.69
9677-AVKED,No,Femenino,No,No,Si,53,Si,Si,DSL,No,Si,Si,Si,Si,Si,Anual,Si,Cheque electrónico,84.6,4449.75,2.82
9680-NIAUV,No,Femenino,No,Si,Si,72,Si,Si,Fibra optica,Si,Si,Si,No,Si,Si,Doble,No,Tarjeta de credito,109.7,8129.3,3.66
9681-KYGYB,No,Masculino,Si,Si,No,49,Si,Si,Fibra optica,Si,Si,Si,No,No,No,Mensual,Si,Cheque electrónico,88.2,4159.45,2.94
9681-OXGVC,Yes,Femenino,No,No,No,5,Si,Si,Fibra optica,No,No,Si,No,Si,Si,Mensual,Si,Cheque electrónico,100.5,514,3.35
9683-PSOSX,,Femenino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,Si,Cheque por correo,19.55,19.55,0.65
9685-WKZGT,Yes,Masculino,Si,No,No,14,Si,Si,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,74.95,1036.75,2.5
9688-YGXVR,No,Femenino,No,No,No,44,Si,No,Fibra optica,No,Si,Si,No,Si,No,Mensual,Si,Tarjeta de credito,88.15,3973.2,2.94
9689-PTNPG,Yes,Masculino,No,No,No,2,Si,No,Fibra optica,No,No,No,No,Si,No,Mensual,Si,Cheque electrónico,80.25,144.55,2.68
9691-HKOVS,No,Femenino,No,Si,No,55,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Anual,Si,Cheque electrónico,90.15,4916.95,3.01
9692-TUSXH,Yes,Femenino,No,No,No,18,Si,No,Fibra optica,Si,No,No,No,Si,Si,Mensual,Si,Cheque electrónico,96.05,1740.7,3.2
9693-XMUOB,No,Masculino,Si,Si,No,59,No,Sin servicio telefonico,DSL,No,Si,No,No,Si,Si,Mensual,Si,Cheque electrónico,50.25,2997.45,1.68
9695-IDRZR,No,Femenino,No,No,Si,34,Si,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Doble,Si,Tarjeta de credito,116.15,3946.9,3.87
9696-RMYBA,No,Masculino,No,No,No,5,Si,No,Fibra optica,No,No,No,No,Si,No,Mensual,Si,Cheque por correo,80.1,398.55,2.67
9699-UBQFS,No,Femenino,Si,Si,No,43,Si,Si,Fibra optica,Si,Si,No,No,Si,No,Mensual,Si,Cheque electrónico,94.5,4156.8,3.15
9700-ISPUP,No,Femenino,No,Si,Si,10,Si,No,DSL,No,Si,No,Si,No,Si,Mensual,Si,Cheque electrónico,65.5,616.9,2.18
9700-ZCLOT,No,Masculino,No,No,No,2,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,20.0,32.7,0.67
9701-CDXHR,No,Femenino,No,Si,No,51,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,No,Cheque por correo,69.15,3649.6,2.31
9702-AIUJO,No,Masculino,No,Si,Si,50,Si,No,DSL,No,No,No,No,No,No,Anual,Si,Transferencia bancaria,44.8,2230.85,1.49
9705-IOVQQ,No,Masculino,Si,Si,Si,61,Si,Si,Fibra optica,No,Si,No,No,Si,Si,Anual,No,Cheque electrónico,99.0,5969.3,3.3
9705-ZJBCG,No,Femenino,No,Si,Si,13,Si,No,DSL,Si,No,No,Si,No,No,Anual,No,Transferencia bancaria,54.15,701.05,1.8
9708-HPXWZ,No,Masculino,Si,No,No,5,No,Sin servicio telefonico,DSL,No,No,Si,Si,Si,No,Mensual,No,Tarjeta de credito,45.4,214.75,1.51
9708-KFDBY,No,Masculino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Tarjeta de credito,20.55,20.55,0.68
9708-TKNTZ,,Femenino,No,Si,Si,6,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Anual,No,Cheque por correo,19.7,94.45,0.66
9710-NJERN,No,Femenino,No,No,No,39,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,No,Cheque por correo,20.15,826,0.67
9710-ZUSHQ,Yes,Femenino,Si,No,No,37,Si,Si,Fibra optica,Si,Si,No,No,Si,Si,Mensual,Si,Transferencia bancaria,106.75,4056.75,3.56
9711-FJTBX,No,Masculino,No,Si,Si,56,Si,No,Fibra optica,No,Si,Si,Si,No,No,Anual,Si,Cheque por correo,85.85,4793.8,2.86
9714-EDSUC,No,Masculino,No,No,No,4,Si,No,Fibra optica,Si,Si,No,Si,No,Si,Mensual,Si,Cheque por correo,94.9,360.55,3.16
9715-SBVSU,No,Masculino,No,Si,Si,14,Si,No,DSL,Si,Si,No,No,No,Si,Doble,Si,Transferencia bancaria,61.4,815.55,2.05
9715-WZCLW,No,Masculino,No,Si,Si,71,Si,Si,Fibra optica,Si,No,No,No,Si,Si,Doble,Si,Cheque electrónico,97.2,6910.3,3.24
9717-IOAAF,No,Masculino,No,No,Si,27,Si,Si,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Doble,Si,Tarjeta de credito,25.85,788.55,0.86
9717-QEBGU,No,Masculino,No,No,No,2,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,70.3,144,2.34
9717-WXVSB,,Masculino,No,No,No,1,Si,No,No,Sin servicio de internet,Sin servicio de internet,No internet service,No internet service,No internet service,No internet service,Mensual,No,Cheque por correo,18.9,18.9,0.63
9720-JJJOR,No,Masculino,No,Si,Si,41,Si,No,DSL,Si,Si,Si,No,No,No,Anual,Si,Transferencia bancaria,60.3,2511.3,2.01
9722-UJOJR,Yes,Masculino,No,Si,Si,29,Si,No,Fibra optica,No,No,No,No,No,No,Mensual,Si,Cheque electrónico,70.75,1974.8,2.36
9722-ZVQUQ,,Femenino,No,Si,Si,14,Si,No,Fibra optica,No,No,No,No,No,Si,Mensual,Si,Transferencia bancaria,80.9,1152.8,2.7
9724-BFUOP,,Femenino,No,No,No,8,Si,Si,Fibra optica,No,No,No,No,No,No,Mensual,Si,Tarjeta de credito,74.6,548.9,2.49
